product_name,category,num_reviews,rating,product_created,price_unit,,,,,
10m Quartz Banger with Carb Cap - Female 45 Degree,gear,0,0,1/24/2021,{'unit': 'unit', 'quantity': '1', 'price': 20, 'label': 'each', 'onSale': False, 'originalPrice': 20}
10m Quartz Banger with Carb Cap - Female 90 Degree,gear,0,0,1/24/2021,{'unit': 'unit', 'quantity': '1', 'price': 20, 'label': 'each', 'onSale': False, 'originalPrice': 20}
Core Reactor Banger - 10m Male 90,gear,0,0,1/24/2021,{'unit': 'unit', 'quantity': '1', 'price': 8, 'label': 'each', 'onSale': False, 'originalPrice': 8}
Diamond Knot Nut Banger- 14m Female,gear,0,0,1/24/2021,{'unit': 'unit', 'quantity': '1', 'price': 12, 'label': 'each', 'onSale': False, 'originalPrice': 12}
Flat Top Bagers 25m- 14m Female 45,gear,0,0,1/24/2021,{'unit': 'unit', 'quantity': '1', 'price': 7, 'label': 'each', 'onSale': False, 'originalPrice': 7}
Flat Top Bangers 30m - 10m Female 90,gear,0,0,1/24/2021,{'unit': 'unit', 'quantity': '1', 'price': 8, 'label': 'each', 'onSale': False, 'originalPrice': 8}
Grav Octo-Taster (assorted colors),gear,0,0,1/24/2021,{'unit': 'unit', 'quantity': '1', 'price': 12, 'label': 'each', 'onSale': False, 'originalPrice': 12}
Higher Standards Hemp Cones - 2Pk,gear,0,0,1/24/2021,{'unit': 'unit', 'quantity': '1', 'price': 2, 'label': 'each', 'onSale': False, 'originalPrice': 2}
OCB King Size Hemp Papers,gear,0,0,1/24/2021,{'unit': 'unit', 'quantity': '1', 'price': 2, 'label': 'each', 'onSale': False, 'originalPrice': 2}
PAX 3 Complete Kit - Onyx,gear,0,0,1/24/2021,{'unit': 'unit', 'quantity': '1', 'price': 250, 'label': 'each', 'onSale': False, 'originalPrice': 250}
Puffco Peak,gear,0,0,3/1/2021,{'unit': 'unit', 'quantity': '1', 'price': 380, 'label': 'each', 'onSale': False, 'originalPrice': 380}
True Hemp Wraps - Mango - 2 pck,gear,0,0,1/24/2021,{'unit': 'unit', 'quantity': '1', 'price': 2, 'label': 'each', 'onSale': False, 'originalPrice': 2}
Vibes 1 1/4 Rolling Paper - Hemp,gear,0,0,1/24/2021,{'unit': 'unit', 'quantity': '1', 'price': 2, 'label': 'each', 'onSale': False, 'originalPrice': 2}
Vibes 1 1/4 Rolling Papers - Rice,gear,0,0,1/24/2021,{'unit': 'unit', 'quantity': '1', 'price': 2, 'label': 'each', 'onSale': False, 'originalPrice': 2}
Vibes 1 1/4 Rolling Papers - Ultra Thin,gear,0,0,1/24/2021,{'unit': 'unit', 'quantity': '1', 'price': 2, 'label': 'each', 'onSale': False, 'originalPrice': 2}
Vibes King Size Rolling Papers - Rice,gear,0,0,1/24/2021,{'unit': 'unit', 'quantity': '1', 'price': 2, 'label': 'each', 'onSale': False, 'originalPrice': 2}
AC/DC,flower,0,0,9/11/2020,{'unit': 'ounce', 'quantity': '1/8', 'price': 40, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 40}
Cartridge - 3:1 CBD Sativa 0.5g,concentrates,0,0,3/11/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 45, 'label': '1/2 g', 'onSale': False, 'originalPrice': 45}
Disposable - Blue Dream 0.5g,concentrates,0,0,3/3/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 50, 'label': '1/2 g', 'onSale': False, 'originalPrice': 50}
Disposable - Durban Poison 0.5g,concentrates,0,0,3/3/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 50, 'label': '1/2 g', 'onSale': False, 'originalPrice': 50}
Disposable - Tiger Blood 0.5g,concentrates,0,0,3/3/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 50, 'label': '1/2 g', 'onSale': False, 'originalPrice': 50}
Infused 1:1 Honey 6oz,edibles,0,0,2/2/2021,{'unit': 'unit', 'quantity': '1', 'price': 40, 'label': 'each', 'onSale': False, 'originalPrice': 40}
Pink Sea Salt Chocolate Bar,edibles,0,0,1/28/2021,{'unit': 'unit', 'quantity': '1', 'price': 35, 'label': 'each', 'onSale': False, 'originalPrice': 35}
THC Salve 2oz,topicals,0,0,9/11/2020,{'unit': 'unit', 'quantity': '1', 'price': 50, 'label': 'each', 'onSale': False, 'originalPrice': 50}
Topical - 1:1 Salve - 2oz - HP,topicals,0,0,12/18/2020,{'unit': 'unit', 'quantity': '1', 'price': 50, 'label': 'each', 'onSale': False, 'originalPrice': 50}
"1.5"" Grinder - 4-Piece - Black",gear,0,0,9/22/2020,{'unit': 'unit', 'quantity': '1', 'price': 14, 'label': 'each', 'onSale': False, 'originalPrice': 14}
"1.5"" Grinder - 4-Piece - Blue",gear,0,0,11/16/2020,{'unit': 'unit', 'quantity': '1', 'price': 14, 'label': 'each', 'onSale': False, 'originalPrice': 14}
"1.5"" Grinder - 4-Piece - Orange",gear,0,0,11/16/2020,{'unit': 'unit', 'quantity': '1', 'price': 14, 'label': 'each', 'onSale': False, 'originalPrice': 14}
"1.5"" Grinder - 4-Piece - Red",gear,0,0,11/16/2020,{'unit': 'unit', 'quantity': '1', 'price': 14, 'label': 'each', 'onSale': False, 'originalPrice': 14}
"2.2"" Grinder - 4-Piece - Orange",gear,0,0,11/16/2020,{'unit': 'unit', 'quantity': '1', 'price': 24, 'label': 'each', 'onSale': False, 'originalPrice': 24}
GRAV Glass Blunt w/ Silicone Grommet,gear,0,0,9/11/2020,{'unit': 'unit', 'quantity': '1', 'price': 9.41, 'label': 'each', 'onSale': False, 'originalPrice': 9.41}
Grav Sandblasted Spoon (assorted colors),gear,0,0,11/27/2020,{'unit': 'unit', 'quantity': '1', 'price': 18, 'label': 'each', 'onSale': False, 'originalPrice': 18}
K. Haring Glass Concentrate Rig,gear,0,0,9/11/2020,{'unit': 'unit', 'quantity': '1', 'price': 124, 'label': 'each', 'onSale': False, 'originalPrice': 124}
K. Haring Glass Water Pipe - Multi Blue,gear,0,0,12/13/2020,{'unit': 'unit', 'quantity': '1', 'price': 152, 'label': 'each', 'onSale': False, 'originalPrice': 152}
MJ Arsenal Mini Rig - Claude,gear,0,0,9/11/2020,{'unit': 'unit', 'quantity': '1', 'price': 50, 'label': 'each', 'onSale': False, 'originalPrice': 50}
MJ Arsenal Mini Rig - Hydra,gear,0,0,9/11/2020,{'unit': 'unit', 'quantity': '1', 'price': 50, 'label': 'each', 'onSale': False, 'originalPrice': 50}
OCB Hemp Papers 1 1/4 inch,gear,0,0,10/19/2020,{'unit': 'unit', 'quantity': '1', 'price': 2, 'label': 'each', 'onSale': False, 'originalPrice': 2}
PAX Era Pro - Jade,gear,0,0,9/11/2020,{'unit': 'unit', 'quantity': '1', 'price': 70, 'label': 'each', 'onSale': False, 'originalPrice': 70}
Vibes 1 1/4 Cones - Ultra Thin (6 Pk),gear,0,0,9/11/2020,{'unit': 'unit', 'quantity': '1', 'price': 3.5, 'label': 'each', 'onSale': False, 'originalPrice': 3.5}
Vibes King Size Rolling Papers - Ultra Thin,gear,0,0,9/11/2020,{'unit': 'unit', 'quantity': '1', 'price': 2, 'label': 'each', 'onSale': False, 'originalPrice': 2}
Vibes XGlow Tray,gear,0,0,3/1/2021,{'unit': 'unit', 'quantity': '1', 'price': 75, 'label': 'each', 'onSale': False, 'originalPrice': 75}
Boundless Terp Pen- Black,gear,0,0,9/11/2020,{'unit': 'unit', 'quantity': '1', 'price': 30, 'label': 'each', 'onSale': False, 'originalPrice': 30}
Boveda Humidipaks 58%,gear,0,0,12/26/2020,{'unit': 'unit', 'quantity': '1', 'price': 1, 'label': 'each', 'onSale': False, 'originalPrice': 1}
L10 - Prayer Glue*,flower,0,0,2/13/2021,{'unit': 'ounce', 'quantity': '1/8', 'price': 49.99, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 49.99}
Level 10 - Starfire Chem*,flower,0,0,9/16/2020,{'unit': 'ounce', 'quantity': '1/8', 'price': 44.99, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 44.99}
Cookies - Honey Bun*,flower,0,0,10/28/2020,{'unit': 'ounce', 'quantity': '1/8', 'price': 59.99, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 59.99}
Durango Cannabis Company - Sour Apple Truffle 1g Cone,flower,0,0,3/4/2021,{'unit': 'unit', 'quantity': '1', 'price': 10.99, 'label': 'each', 'onSale': False, 'originalPrice': 10.99}
Silver Lake Holdings - Gary Payton*,flower,0,0,3/15/2021,{'unit': 'ounce', 'quantity': '1/8', 'price': 39.99, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 39.99}
Alpin Stash - Cookie Power*,flower,0,0,3/4/2021,{'unit': 'ounce', 'quantity': '1/8', 'price': 39.99, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 39.99}
Level 10 - Glueball #7*,flower,0,0,12/15/2020,{'unit': 'ounce', 'quantity': '1/8', 'price': 49.99, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 49.99}
Bloom - Modified Grapes,flower,0,0,8/12/2020,{'unit': 'ounce', 'quantity': '1/8', 'price': 49.99, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 49.99}
Level 10 - Cookie Monster*,flower,0,0,3/9/2020,{'unit': 'ounce', 'quantity': '1/8', 'price': 49.99, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 49.99}
Ballpark Holistic Dispensary Corp. - Lemon Drop*,flower,0,0,3/17/2021,{'unit': 'ounce', 'quantity': '1/8', 'price': 34.99, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 34.99}
Bloom - LA Kush Cake*,flower,0,0,3/18/2020,{'unit': 'ounce', 'quantity': '1/8', 'price': 49.99, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 49.99}
Mesa Verde Ventures - OG Brulee*,flower,0,0,11/20/2020,{'unit': 'ounce', 'quantity': '1/8', 'price': 44.99, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 44.99}
Bloom - Garlic Crasher*,flower,0,0,3/13/2021,{'unit': 'ounce', 'quantity': '1/8', 'price': 49.99, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 49.99}
DH Systems & Testing LLC - Black Jack*,flower,0,0,3/7/2021,{'unit': 'ounce', 'quantity': '1/8', 'price': 34.99, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 34.99}
DH Systems - Citral Glue*,flower,0,0,3/10/2021,{'unit': 'ounce', 'quantity': '1/8', 'price': 34.99, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 34.99}
Dutch Boy - Destroyer*,flower,0,0,3/27/2021,{'unit': 'ounce', 'quantity': '1/8', 'price': 34.99, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 34.99}
Dutch Boy - Josh D OG*,flower,0,0,3/16/2020,{'unit': 'ounce', 'quantity': '1/8', 'price': 39.99, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 39.99}
Silver Lake Holdings - Gello*,flower,0,0,3/31/2021,{'unit': 'ounce', 'quantity': '1/8', 'price': 39.99, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 39.99}
Treeline Holdings - Peanut Butter Breath*,flower,0,0,12/2/2020,{'unit': 'ounce', 'quantity': '1/8', 'price': 44.99, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 44.99}
VFC - Purple Papaya Punch*,flower,0,0,7/1/2020,{'unit': 'ounce', 'quantity': '1/8', 'price': 54.99, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 54.99}
"Sour Lemon Strips, 100mg THC",mints-gum,1,5,2/19/2020,{'unit': 'unit', 'quantity': '1', 'price': 14.99, 'label': 'each', 'onSale': False, 'originalPrice': 14.99}
Bursts Pulled Taffy - Hybrid,candy,2,5,5/7/2019,{'unit': 'unit', 'quantity': '1', 'price': 24.99, 'label': 'each', 'onSale': False, 'originalPrice': 24.99}
Sativa Chocolate Taffy Chews | 100mg,chocolates,4,4,11/10/2015,{'unit': 'unit', 'quantity': '1', 'price': 25.99, 'label': 'each', 'onSale': False, 'originalPrice': 25.99}
Wana Sour Gummies: Assorted Flavors Sativa,gummies,0,0,2/16/2017,{'unit': 'unit', 'quantity': '1', 'price': 24.99, 'label': 'each', 'onSale': False, 'originalPrice': 24.99}
Orange Awakening Mints,mints-gum,14,3.857142857,5/19/2015,{'unit': 'unit', 'quantity': '1', 'price': 24.99, 'label': 'each', 'onSale': False, 'originalPrice': 24.99}
Wana Sour Gummies: Blueberry Indica,gummies,58,4.74137931,12/28/2015,{'unit': 'unit', 'quantity': '1', 'price': 24.99, 'label': 'each', 'onSale': False, 'originalPrice': 24.99}
Wana Sour Gummies: Watermelon Hybrid,edibles,46,4.673913043,7/9/2018,{'unit': 'unit', 'quantity': '1', 'price': 24.99, 'label': 'each', 'onSale': False, 'originalPrice': 24.99}
Sleep Capsules 100mg,sugar-free,2,5,10/15/2016,{'unit': 'unit', 'quantity': '1', 'price': 24.99, 'label': 'each', 'onSale': False, 'originalPrice': 24.99}
Wana Sour Gummies: Strawberry Lemonade 1:1 CBD/THC,edibles,34,4.588235294,7/1/2018,{'unit': 'unit', 'quantity': '1', 'price': 29.99, 'label': 'each', 'onSale': False, 'originalPrice': 29.99}
Hibiscus Lemonade Sativa Wana Tarts,candy,1,5,7/3/2020,{'unit': 'unit', 'quantity': '1', 'price': 19.99, 'label': 'each', 'onSale': False, 'originalPrice': 19.99}
Peppermint Relaxing Mints,mints-gum,17,4.764705882,6/5/2020,{'unit': 'unit', 'quantity': '1', 'price': 24.99, 'label': 'each', 'onSale': False, 'originalPrice': 24.99}
Indica Piña Colada,gummies,3,5,11/20/2020,{'unit': 'unit', 'quantity': '1', 'price': 29.99, 'label': 'each', 'onSale': False, 'originalPrice': 29.99}
Sleep 1:1 Tincture - Tangerine Flavor,tincture,2,5,10/30/2018,{'unit': 'unit', 'quantity': '1', 'price': 36.99, 'label': 'each', 'onSale': False, 'originalPrice': 36.99}
Sweet Grass Chocolate Chip Cookie 100mg / Rec,baked-goods,1,5,3/31/2017,{'unit': 'unit', 'quantity': '1', 'price': 21.99, 'label': 'each', 'onSale': False, 'originalPrice': 21.99}
Wana Sour Gummies: Exotic Yuzu 2:1 CBD/THC,edibles,3,5,5/29/2019,{'unit': 'unit', 'quantity': '1', 'price': 34.99, 'label': 'each', 'onSale': False, 'originalPrice': 34.99}
Wana Sour Gummies: Strawberry 10:1 CBD/THC,edibles,12,4.916666667,7/1/2018,{'unit': 'unit', 'quantity': '1', 'price': 24.99, 'label': 'each', 'onSale': False, 'originalPrice': 24.99}
Bursts Pulled Taffy - Indica,candy,1,5,6/5/2020,{'unit': 'unit', 'quantity': '1', 'price': 24.99, 'label': 'each', 'onSale': False, 'originalPrice': 24.99}
CBD 1:1 (CBD + Hybrid THC) Capsules,capsules,1,5,10/15/2016,{'unit': 'unit', 'quantity': '1', 'price': 38.99, 'label': 'each', 'onSale': False, 'originalPrice': 38.99}
CBD 15:1 (CBD + Hybrid THC) Capsules,vegan,0,0,10/15/2016,{'unit': 'unit', 'quantity': '1', 'price': 45.99, 'label': 'each', 'onSale': False, 'originalPrice': 45.99}
CBD/THC 1:1 Strawberry Margarita,gummies,0,0,3/4/2020,{'unit': 'unit', 'quantity': '1', 'price': 33.99, 'label': 'each', 'onSale': False, 'originalPrice': 33.99}
Sativa Peach Bellini,gummies,0,0,3/4/2020,{'unit': 'unit', 'quantity': '1', 'price': 29.99, 'label': 'each', 'onSale': False, 'originalPrice': 29.99}
Sweet Grass Snickerdoodle Cookie 100mg / Rec,baked-goods,3,5,11/20/2020,{'unit': 'unit', 'quantity': '1', 'price': 21.99, 'label': 'each', 'onSale': False, 'originalPrice': 21.99}
Half & Half Elixir,drinks,7,4.714285714,11/20/2020,{'unit': 'unit', 'quantity': '1', 'price': 25.99, 'label': 'each', 'onSale': False, 'originalPrice': 25.99}
Hybrid Caramel Chews | 100mg,gluten-free,7,4.428571429,11/20/2020,{'unit': 'unit', 'quantity': '1', 'price': 25.99, 'label': 'each', 'onSale': False, 'originalPrice': 25.99}
15:1 CBD Tincture - Tangerine Flavor,tincture,1,4,10/30/2018,{'unit': 'unit', 'quantity': '1', 'price': 36.99, 'label': 'each', 'onSale': False, 'originalPrice': 36.99}
Cherry Limeade Elixir,drinks,8,2.875,11/20/2020,{'unit': 'unit', 'quantity': '1', 'price': 25.99, 'label': 'each', 'onSale': False, 'originalPrice': 25.99}
Relax 1:1 Tincture - Tangerine Flavor,tincture,0,0,11/20/2020,{'unit': 'unit', 'quantity': '1', 'price': 36.99, 'label': 'each', 'onSale': False, 'originalPrice': 36.99}
Bursts Pulled Taffy - Sativa,candy,1,5,6/5/2020,{'unit': 'unit', 'quantity': '1', 'price': 24.99, 'label': 'each', 'onSale': False, 'originalPrice': 24.99}
Coffee & Doughnuts,chocolates,8,5,12/12/2020,{'unit': 'unit', 'quantity': '1', 'price': 23.99, 'label': 'each', 'onSale': False, 'originalPrice': 23.99}
Cream & Crumble,chocolates,3,5,12/12/2020,{'unit': 'unit', 'quantity': '1', 'price': 23.99, 'label': 'each', 'onSale': False, 'originalPrice': 23.99}
Energy Capsules 100mg,sugar-free,5,5,11/20/2020,{'unit': 'unit', 'quantity': '1', 'price': 24.99, 'label': 'each', 'onSale': False, 'originalPrice': 24.99}
"Minty Mint Strips, 100mg THC",mints-gum,5,5,11/20/2020,{'unit': 'unit', 'quantity': '1', 'price': 14.99, 'label': 'each', 'onSale': False, 'originalPrice': 14.99}
Relax Capsules 100mg,vegan,1,5,11/20/2020,{'unit': 'unit', 'quantity': '1', 'price': 24.99, 'label': 'each', 'onSale': False, 'originalPrice': 24.99}
Wana Sour Gummies: Assorted Flavors Indica,gummies,3,5,11/20/2020,{'unit': 'unit', 'quantity': '1', 'price': 24.99, 'label': 'each', 'onSale': False, 'originalPrice': 24.99}
Root Beer Elixir,drinks,6,4.666666667,11/20/2020,{'unit': 'unit', 'quantity': '1', 'price': 25.99, 'label': 'each', 'onSale': False, 'originalPrice': 25.99}
Fruit Punch Elixir,drinks,14,4.5,8/13/2020,{'unit': 'unit', 'quantity': '1', 'price': 25.99, 'label': 'each', 'onSale': False, 'originalPrice': 25.99}
Salt & Nibs,chocolates,2,4.5,12/12/2020,{'unit': 'unit', 'quantity': '1', 'price': 23.99, 'label': 'each', 'onSale': False, 'originalPrice': 23.99}
Wana Sour Gummies: Mango Sativa,gummies,42,4.333333333,12/21/2020,{'unit': 'unit', 'quantity': '1', 'price': 24.99, 'label': 'each', 'onSale': False, 'originalPrice': 24.99}
Indica Chocolate Taffy Chews | 100mg,chocolates,5,4,11/20/2020,{'unit': 'unit', 'quantity': '1', 'price': 25.99, 'label': 'each', 'onSale': False, 'originalPrice': 25.99}
Wana Sour Gummies: Assorted Flavors Hybrid,gummies,3,3.666666667,11/20/2020,{'unit': 'unit', 'quantity': '1', 'price': 24.99, 'label': 'each', 'onSale': False, 'originalPrice': 24.99}
Maple & Pecan,chocolates,3,2.666666667,12/12/2020,{'unit': 'unit', 'quantity': '1', 'price': 23.99, 'label': 'each', 'onSale': False, 'originalPrice': 23.99}
Black Cherry 1:1 CBD/THC Wana Tarts,edibles,0,0,11/20/2020,{'unit': 'unit', 'quantity': '1', 'price': 19.99, 'label': 'each', 'onSale': False, 'originalPrice': 19.99}
Energy 1:1 Tincture - Tangerine Flavor,tincture,0,0,11/20/2020,{'unit': 'unit', 'quantity': '1', 'price': 36.99, 'label': 'each', 'onSale': False, 'originalPrice': 36.99}
Mixed Berry Indica Wana Tarts,candy,0,0,11/20/2020,{'unit': 'unit', 'quantity': '1', 'price': 19.99, 'label': 'each', 'onSale': False, 'originalPrice': 19.99}
Sweet Grass Peanut Butter Cookie 100mg / Rec,baked-goods,0,0,11/20/2020,{'unit': 'unit', 'quantity': '1', 'price': 21.99, 'label': 'each', 'onSale': False, 'originalPrice': 21.99}
Sweet Grass White Chocolate Butter Pecan Cookie,baked-goods,0,0,11/20/2020,{'unit': 'unit', 'quantity': '1', 'price': 21.99, 'label': 'each', 'onSale': False, 'originalPrice': 21.99}
THC Sour Gummies Variety Pack 100mg,gummies,0,0,12/24/2020,{'unit': 'unit', 'quantity': '1', 'price': 16.99, 'label': 'each', 'onSale': False, 'originalPrice': 16.99}
Sour Blueberry Gummy 10mg - Single Pack,gummies,0,0,12/24/2020,{'unit': 'unit', 'quantity': '1', 'price': 2, 'label': 'each', 'onSale': False, 'originalPrice': 2}
1:1 CBD/THC Sour Gummies Variety Pack,gummies,0,0,12/24/2020,{'unit': 'unit', 'quantity': '1', 'price': 16.99, 'label': 'each', 'onSale': False, 'originalPrice': 16.99}
Canyon Cultivation- Strawberry Lemonade Sucker - 10mg,edibles,0,0,6/20/2015,{'unit': 'unit', 'quantity': '1', 'price': 7.99, 'label': 'each', 'onSale': False, 'originalPrice': 7.99}
Chaos Crispies - Fruity Crispy Treat,candy,0,0,1/23/2020,{'unit': 'unit', 'quantity': '1', 'price': 16.99, 'label': 'each', 'onSale': False, 'originalPrice': 16.99}
Ceria Grainwave 5mg,edibles,0,0,9/18/2019,{'unit': 'unit', 'quantity': '1', 'price': 9.99, 'label': 'each', 'onSale': False, 'originalPrice': 9.99}
Sweet Grass - Truffle Brownie Bites 10 Stack (100mg),edibles,0,0,3/31/2017,{'unit': 'unit', 'quantity': '1', 'price': 21.99, 'label': 'each', 'onSale': False, 'originalPrice': 21.99}
Canyon Cultivation - Caramel Apple Sucker 1:1,edibles,0,0,6/20/2015,{'unit': 'unit', 'quantity': '1', 'price': 11.99, 'label': 'each', 'onSale': False, 'originalPrice': 11.99}
Infusiasm - Bacon Pet Tincture 50:1,edible-oils,0,0,11/29/2018,{'unit': 'unit', 'quantity': '1', 'price': 24.99, 'label': 'each', 'onSale': False, 'originalPrice': 24.99}
Ripple - Pure 100mg,edibles,0,0,3/1/2017,{'unit': 'unit', 'quantity': '1', 'price': 29.99, 'label': 'each', 'onSale': False, 'originalPrice': 29.99}
Blue Kudu - Black Cherry & Dark Chocolate 300:10 10mg,edibles,0,0,1/23/2020,{'unit': 'unit', 'quantity': '1', 'price': 33.99, 'label': 'each', 'onSale': False, 'originalPrice': 33.99}
Blue Kudu - Cookies & Cream 100mg,edibles,0,0,1/23/2020,{'unit': 'unit', 'quantity': '1', 'price': 19.99, 'label': 'each', 'onSale': False, 'originalPrice': 19.99}
Blue Kudu - Milk Chocolate Indica 100mg,edibles,0,0,12/13/2020,{'unit': 'unit', 'quantity': '1', 'price': 19.99, 'label': 'each', 'onSale': False, 'originalPrice': 19.99}
Infusiasm - Salmon Pet Tincture 50:1,edible-oils,0,0,11/29/2018,{'unit': 'unit', 'quantity': '1', 'price': 24.99, 'label': 'each', 'onSale': False, 'originalPrice': 24.99}
Love's Oven - Peanut Butter Cups 10mg,edibles,0,0,12/13/2020,{'unit': 'unit', 'quantity': '1', 'price': 10.99, 'label': 'each', 'onSale': False, 'originalPrice': 10.99}
Love's Oven - Turtle Brownies 100mg,edibles,0,0,12/13/2020,{'unit': 'unit', 'quantity': '1', 'price': 24.99, 'label': 'each', 'onSale': False, 'originalPrice': 24.99}
Blue Kudu - Coffee & Dark Chocolate 100mg,edibles,0,0,12/13/2020,{'unit': 'unit', 'quantity': '1', 'price': 19.99, 'label': 'each', 'onSale': False, 'originalPrice': 19.99}
Blue Kudu - Dark Chocolate Sativa 100mg,edibles,0,0,12/13/2020,{'unit': 'unit', 'quantity': '1', 'price': 19.99, 'label': 'each', 'onSale': False, 'originalPrice': 19.99}
Blue Kudu - Milk Chocolate Sativa 100mg,edibles,0,0,12/13/2020,{'unit': 'unit', 'quantity': '1', 'price': 19.99, 'label': 'each', 'onSale': False, 'originalPrice': 19.99}
Canyon Cultivation - Strawberry Suck It 100mg,edibles,0,0,12/12/2020,{'unit': 'unit', 'quantity': '1', 'price': 23.99, 'label': 'each', 'onSale': False, 'originalPrice': 23.99}
